A11,A12,A13,Q1,A14,Q2,Q02,A30,A31,A32,A33,A34,Q3,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,Q5,Q05,QQ5,A61,A62,A63,A64,A65,Q06,A71,A72,A73,A74,A75,Q8,A91,A92,A93,A94,A95,A101,A102,A103,Q11,A121,A122,A123,A124,Q13,A141,A142,A143,A151,A152,A153,Q16,A171,A172,A173,A174,Q18,A191,A192,A202,Type1,Type2
0,1,0,2,0,48,5,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,6681,5,0.33405,0,0,0,0,1,0,0,0,1,0,0,4,0,0,1,0,0,1,0,0,4,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,2,0,1,0,0,1
0,0,0,0,1,24,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,2375,3,0.11875,0,0,1,0,0,3,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,2,0,0,1,0,2,0,1,0,0,1
0,1,0,2,0,24,3,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,5084,5,0.2542,0,0,0,0,1,0,0,0,0,0,1,4,0,1,0,0,0,1,0,0,4,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,12,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,886,1,0.0443,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,2,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,4,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,601,1,0.03005,1,0,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,1,0,0,3,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,2,1,0,0,0,1
1,0,0,1,0,24,3,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,2957,3,0.14785,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0,1,0,2,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,24,3,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,2611,3,0.13055,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,21,3,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,2993,3,0.14965,1,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,1,0,0,0,1,0,1,0,0,1,0,2,0,1,0,0,1,1,0,0,0,1
0,0,0,0,1,24,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1559,2,0.07795,1,0,0,0,0,1,0,0,0,1,0,4,0,0,1,0,0,1,0,0,4,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,18,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,3422,4,0.1711,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,1,0,0,0,1,0,0,0,1,0,3,0,0,1,0,2,0,1,0,0,1
0,1,0,2,0,21,3,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,3976,4,0.1988,0,0,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,1,0,0,3,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,24,3,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1249,2,0.06245,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,1,0,0,2,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
1,0,0,1,0,9,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1364,2,0.0682,1,0,0,0,0,1,0,0,0,1,0,4,0,0,1,0,0,1,0,0,4,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,24,3,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,4042,4,0.2021,0,0,0,0,1,0,0,0,0,1,0,4,0,0,1,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0,1,0,2,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,15,2,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,1471,2,0.07355,1,0,0,0,0,1,0,0,1,0,0,4,0,0,1,0,0,1,0,0,4,0,0,0,1,0,0,0,1,0,0,1,2,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,36,4,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,10875,5,0.54375,1,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,2,0,0,1,0,2,0,1,0,0,1
0,0,0,0,1,24,3,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1474,2,0.0737,0,1,0,0,0,2,0,1,0,0,0,3,0,0,0,1,0,1,0,0,3,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,10,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,894,1,0.0447,0,0,0,0,1,0,0,0,0,1,0,3,0,1,0,0,0,1,0,0,3,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,15,2,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,3343,4,0.16715,1,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,9,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,3577,4,0.17885,0,1,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,0,0,1,2,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,2,1,0,1,0,1
0,0,0,0,1,24,3,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,5804,5,0.2902,0,0,0,1,0,4,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,1,0,0,0,1,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,27,3,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,4526,4,0.2263,0,0,0,1,0,4,0,1,0,0,0,2,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,2,0,1,0,0,1
0,0,0,0,1,15,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,2221,3,0.11105,0,0,1,0,0,3,0,0,1,0,0,4,0,1,0,0,0,1,0,0,4,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1
1,0,0,1,0,18,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,2389,3,0.11945,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,12,2,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,3331,4,0.16655,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,36,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,7409,5,0.37045,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,0,1
1,0,0,1,0,12,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,652,1,0.0326,1,0,0,0,0,1,0,0,0,0,1,4,0,1,0,0,0,1,0,0,4,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,36,4,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,7678,5,0.3839,0,0,1,0,0,3,0,0,0,1,0,4,0,1,0,0,0,1,0,0,4,0,0,1,0,0,0,0,1,0,1,0,2,0,0,1,0,1,0,1,0,0,1
0,0,1,3,0,6,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,1343,2,0.06715,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,1,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,2,1,0,1,0,1
1,0,0,1,0,24,3,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1382,2,0.0691,0,1,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,2,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,15,2,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,874,1,0.0437,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
1,0,0,1,0,12,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,3590,4,0.1795,1,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,2,1,0,0,0,1
0,1,0,2,0,11,2,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,1322,2,0.0661,0,0,0,1,0,4,0,0,1,0,0,4,0,1,0,0,0,1,0,0,4,0,0,1,0,0,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,0,1
1,0,0,1,0,18,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1940,2,0.097,1,0,0,0,0,1,0,1,0,0,0,4,0,0,1,0,0,0,1,0,4,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1
0,0,0,0,1,36,4,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,3595,4,0.17975,1,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,1,0,0,2,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,30,3,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,6742,5,0.3371,0,0,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,1,0,0,3,0,1,0,0,0,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,24,3,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,7814,5,0.3907,1,0,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,1,0,0,3,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1
0,0,0,0,1,24,3,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,9277,5,0.46385,0,0,0,0,1,0,0,0,1,0,0,4,1,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1
0,1,0,2,0,30,3,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,2181,3,0.10905,0,0,0,0,1,0,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,1,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,18,2,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,1098,2,0.0549,1,0,0,0,0,1,1,0,0,0,0,4,0,1,0,0,0,1,0,0,4,0,0,1,0,0,0,0,1,0,1,0,2,1,0,0,0,1,1,0,0,0,1
0,1,0,2,0,24,3,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,2825,3,0.14125,0,0,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,1,0,0,3,0,0,0,1,0,0,0,1,0,1,0,2,0,0,1,0,2,0,1,0,0,1
0,0,0,0,1,36,4,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,6614,5,0.3307,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,1,1,0,1,0,0,1
0,0,0,0,1,28,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7824,5,0.3912,0,0,0,0,1,0,0,1,0,0,0,4,0,0,1,0,0,0,0,1,4,1,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,2,0,1,0,0,1
1,0,0,1,0,27,3,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,2442,3,0.1221,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,1,0,0,0,1,0,0,1,0,4,0,0,0,1,2,0,1,0,0,1
0,0,0,0,1,15,2,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,1829,2,0.09145,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,1,0,0,0,0,1,0,1,0,2,0,0,1,0,1,0,1,0,0,1
1,0,0,1,0,12,2,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,2171,3,0.10855,1,0,0,0,0,1,0,0,1,0,0,4,0,0,1,0,0,1,0,0,4,0,1,0,0,0,1,0,0,0,1,0,2,0,1,0,0,1,1,0,1,0,1
0,1,0,2,0,36,4,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,5800,5,0.29,1,0,0,0,0,1,0,0,1,0,0,4,0,0,1,0,0,1,0,0,4,0,0,1,0,0,0,0,1,0,1,0,2,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,18,2,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,1169,2,0.05845,0,0,0,0,1,0,0,0,1,0,0,3,0,0,1,0,0,1,0,0,3,0,1,0,0,1,0,0,1,0,1,0,2,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,36,4,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,8947,5,0.44735,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,2,0,1,0,0,1
1,0,0,1,0,21,3,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,2606,3,0.1303,1,0,0,0,0,1,0,1,0,0,0,4,0,1,0,0,0,1,0,0,4,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1
0,0,0,0,1,12,2,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,1592,2,0.0796,0,0,0,1,0,4,0,0,0,1,0,2,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
0,0,0,0,1,15,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,2186,3,0.1093,0,0,0,0,1,0,0,0,0,1,0,4,0,1,0,0,0,1,0,0,4,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1
0,0,0,0,1,20,2,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,3485,4,0.17425,0,0,0,0,1,0,0,1,0,0,0,4,1,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,36,4,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,10477,5,0.52385,0,0,0,0,1,0,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,0,1,0,0,0,1,0,0,1,2,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,15,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1386,2,0.0693,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,24,3,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1278,2,0.0639,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1
1,0,0,1,0,12,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1107,2,0.05535,1,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,2,0,1,0,0,1
1,0,0,1,0,21,3,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,3763,4,0.18815,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,2,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
0,1,0,2,0,36,4,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,3711,4,0.18555,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,2,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,15,2,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,3594,4,0.1797,1,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,1,0,2,0,1,0,0,1,1,0,0,0,1
0,1,0,2,0,9,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,3195,4,0.15975,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1
0,0,0,0,1,36,4,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,4454,4,0.2227,1,0,0,0,0,1,0,0,1,0,0,4,0,1,0,0,0,1,0,0,4,1,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,0,1
0,1,0,2,0,30,3,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,2991,3,0.14955,0,0,0,0,1,0,0,0,0,0,1,4,0,1,0,0,0,1,0,0,4,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,11,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2142,3,0.1071,0,0,0,1,0,4,0,0,0,0,1,2,1,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,10,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2848,3,0.1424,0,1,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,1,0,0,0,1
0,0,0,0,1,18,2,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,1817,2,0.09085,1,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,2,0,0,0,1,1,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,48,5,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,12749,5,0.63745,0,0,1,0,0,3,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1
0,1,0,2,0,12,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,2002,3,0.1001,1,0,0,0,0,1,0,0,0,1,0,4,0,0,1,0,0,1,0,0,4,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,2,0,1,0,0,1
1,0,0,1,0,18,2,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,1049,2,0.05245,1,0,0,0,0,1,0,1,0,0,0,4,0,1,0,0,0,1,0,0,4,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,30,3,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1867,2,0.09335,0,0,0,0,1,0,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1
1,0,0,1,0,12,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1344,2,0.0672,1,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,2,1,0,0,0,1
1,0,0,1,0,24,3,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1747,2,0.08735,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
0,0,0,0,1,9,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,1224,2,0.0612,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,12,2,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,522,1,0.0261,0,0,1,0,0,3,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0,1,0,2,0,0,1,0,2,0,1,0,0,1
1,0,0,1,0,12,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1498,2,0.0749,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,1,0,2,0,6,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,2063,3,0.10315,1,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,1,0,0,3,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1
0,0,0,0,1,24,3,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,6842,5,0.3421,0,0,0,0,1,0,0,0,1,0,0,4,0,0,1,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,1,2,0,1,0,0,1
0,0,0,0,1,12,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,3527,4,0.17635,0,0,0,0,1,0,0,1,0,0,0,3,0,0,1,0,0,1,0,0,3,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,2,0,1,0,0,1
0,0,0,0,1,10,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1546,2,0.0773,1,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,1,0,1,0,1
0,0,0,0,1,24,3,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,929,1,0.04645,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,4,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,1455,2,0.07275,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,3,0,1,0,0,2,1,0,0,0,1
1,0,0,1,0,15,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1845,2,0.09225,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1
0,1,0,2,0,48,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8358,5,0.4179,0,0,1,0,0,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,12,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,2859,3,0.14295,0,0,0,0,1,0,1,0,0,0,0,4,0,0,1,0,0,1,0,0,4,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1
0,1,0,2,0,18,2,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,3590,4,0.1795,1,0,0,0,0,1,1,0,0,0,0,3,0,0,0,1,0,1,0,0,3,0,0,1,0,0,0,0,1,0,1,0,3,1,0,0,0,2,0,1,0,0,1
1,0,0,1,0,12,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1893,2,0.09465,1,0,0,0,0,1,0,0,1,0,0,4,0,1,0,0,0,0,0,1,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1
1,0,0,1,0,24,3,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,1231,2,0.06155,0,0,0,1,0,4,0,0,0,0,1,4,0,1,0,0,0,1,0,0,4,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,1,1,0,1,0,0,1
0,0,1,3,0,30,3,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,3656,4,0.1828,0,0,0,0,1,0,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,1,0,2,0,1,0,0,1,1,0,0,0,1
0,1,0,2,0,9,1,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,1154,2,0.0577,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,1,0,0,0,0,0,0,1,0,1,0,3,0,1,0,0,1,1,0,0,0,1
0,1,0,2,0,24,3,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,3069,4,0.15345,0,1,0,0,0,2,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,6,1,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,1740,2,0.087,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,1,1,0,0,0,1
0,1,0,2,0,21,3,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,2353,3,0.11765,1,0,0,0,0,1,0,0,1,0,0,4,1,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,15,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,3556,4,0.1778,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,1,0,2,0,6,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,454,1,0.0227,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1
0,1,0,2,0,30,3,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1715,2,0.08575,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,15,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,3568,4,0.1784,1,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1
0,0,0,0,1,42,5,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,7166,5,0.3583,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,1,0,1,0,0,4,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1
